"","chinese_id","star","count","name","city","state","latitude","longtitude"
"290","103375","3.12","25","China King","Champaign","IL","40.0877237618","-88.2479701689"
"291","15725","3.65","140","Li's Bowl","Phoenix","AZ","33.3893835","-112.1342191"
"292","90185","3.95522388059702","67","Double 10","Madison","WI","43.0756343","-89.4446351"
"293","181752","2.75","12","China Taste","Charlotte","NC","35.1841634","-80.7298004"
"294","175702","3.66666666666667","3","Super Wok I","Charlotte","NC","35.301765","-80.802085"
"295","25812","3.98148148148148","162","Taste","Las Vegas","NV","36.044394339","-115.243878983"
"296","111805","2","5","Panda Express","North Las Vegas","NV","36.292458","-115.179734"
"297","59340","3.32384341637011","562","Red 8","Las Vegas","NV","36.1257833505","-115.1659683726"
"298","174702","3.4","5","Foo Sing Chinese Restaurant","North Olmsted","OH","41.4160299","-81.9019661"
"299","64112","4","4","Asia's Delight","Markham","ON","43.8263024","-79.3062592"
"300","172809","2","4","No.1 Asian Buffet","Lorain","OH","41.418297","-82.2030839"
"301","58702","3.26666666666667","15","Panda Express","Las Vegas","NV","36.1062819","-115.1382058"
"302","74340","2.5","4","Hong Kong Buffet","Cleveland","OH","41.4051987","-81.6928655"
"303","9823","2.7","20","Que Ling Vietnamese Cuisine","Scarborough","ON","43.7877285451","-79.2672794312"
"304","57184","1.75","8","Restaurant Montrose","Montr®¶al","QC","45.4669211","-73.6387761"
"305","34441","2.92","50","Asia Tea House","Pittsburgh","PA","40.4427240454","-79.9528134937"
"306","56802","2.23076923076923","13","Panda Express","Henderson","NV","35.999291","-115.124643"
"307","62725","2.375","8","Wok & Fortune","Toronto","ON","43.7393264837","-79.2378300199"
"308","101726","4.10332103321033","271","Island Malaysian Cuisine","Las Vegas","NV","36.125592","-115.211199"
"309","8445","2.9375","16","New Hot Pot King","Markham","ON","43.8280399","-79.3038659"
"310","29372","3.23076923076923","26","On The Rocks","Toronto","ON","43.6501688","-79.3684058"
"311","34904","3.48","75","Rainbow Garden","Champaign","IL","40.1005214","-88.2439537"
"312","182397","2.28947368421053","38","Bo Bo China","Champaign","IL","40.1104457","-88.2330726"
"313","72240","2.73015873015873","63","Great Taste Chinese Restaurant","Cleveland","OH","41.501901","-81.6845327"
"314","20508","3.4","5","Delicious Seafood & Steak","Markham","ON","43.8422966003","-79.3865585327"
"315","68403","3.58415841584158","202","Deer Garden Signatures","Richmond Hill","ON","43.844369","-79.384662"
"316","321","3.43283582089552","134","China One","Las Vegas","NV","36.1611511","-115.2453624"
"317","71007","3.75","4","Great Wall Chinese Restaurant","Cleveland","OH","41.425735","-81.613844"
"318","152242","3.375","8","Delicious Country","Calgary","AB","51.050126","-114.0632207"
"319","148216","3.41614906832298","161","Capital Seafood Restaurant","Las Vegas","NV","36.1254115473","-115.1956301532"
"320","76091","2.35820895522388","67","Pan Asian Express","Las Vegas","NV","36.1022507","-115.1699679"
"321","77610","3.33333333333333","6","Wok Express Chinese Food","Charlotte","NC","35.2094947","-80.8355125"
"322","18732","3.78947368421053","19","Northern Chinese Cuisine","Toronto","ON","43.6550212","-79.4182987"
"323","82655","3","3","Taste of Heaven Chinese Cuisine","Toronto","ON","43.794052681","-79.3248510361"
"324","2207","3","45","King Dragon Cuisine","Markham","ON","43.8430309","-79.3877606"
"325","7456","4.42857142857143","21","Zen Cuisine","Cleveland","OH","41.4999744","-81.6902403"
"326","3533","3.25","8","Super Choy Restaurant","Scarborough","ON","43.7211266","-79.2365238"
"327","190929","3.41624365482234","197","Beijing Restaurant","Chandler","AZ","33.274769","-111.860079"
"328","134984","3.91304347826087","23","Yuki Ramen","Montr®¶al","QC","45.493982","-73.5787514"
"329","131311","3.5","6","Mei Chuen Fast Food Restaurant","Toronto","ON","43.8201412","-79.2619579"
"330","39972","3.44444444444444","45","Yan Woo Soya Bean Foods","Markham","ON","43.8254466","-79.3050432"
"331","70676","3.5","8","Peking House","South Park","PA","40.2937464","-79.9966742"
"332","155964","3.15151515151515","66","Chin's Asia Fresh","Middleton","WI","43.0753452677","-89.5284801808"
"333","64184","3.85555555555556","180","Jade Palace","Scottsdale","AZ","33.70091","-111.888996"
"334","111640","3.5","52","Fisherman Villa","Scarborough","ON","43.7872048","-79.275642"
"335","112077","3.91304347826087","23","Golden Joy Hakka Restaurant","Toronto","ON","43.7348114","-79.5590305"
"336","100374","4.08256880733945","109","Northwood","Toronto","ON","43.662508","-79.4220581"
"337","165889","3.28767123287671","146","P.F. Chang's","Mesa","AZ","33.3855380395","-111.6899008956"
"338","21199","2","24","Panda Express","Mesa","AZ","33.4494697","-111.735218"
"339","188709","3.26893939393939","264","Stingray Sushi","Scottsdale","AZ","33.498661","-111.926367"
"340","87780","3.58041958041958","143","Tom Yum Downtown","Phoenix","AZ","33.449568","-112.0740163"
"341","116769","2.98214285714286","56","China Star","Pittsburgh","PA","40.4225625","-79.9285714"
"342","62682","4.01307189542484","153","Booming Pot Noodles","Las Vegas","NV","36.1268272","-115.2075436"
"343","22432","3.09090909090909","33","Ho Jan Chinese Restaurant","Toronto","ON","43.6614153","-79.3806632"
"344","149959","2.81818181818182","22","Tian Xin Place","Thornhill","ON","43.8055474","-79.4200575"
"345","90152","3","3","China China Express","York","ON","43.7030211","-79.5244406"
"346","175560","2.75","8","Chang Jiang Chinese Kitchen","De Forest","WI","43.2394189","-89.3424846"
"347","159259","3.2","10","Yuan Lei","Montr®¶al","QC","45.504027","-73.818024"
"348","111568","3.4375","16","Hakka Legend Asian Cuisine","Ajax","ON","43.8961617623","-79.0333415981"
"349","187102","3.72151898734177","79","Sun's Kitchen","Markham","ON","43.826218","-79.306321"
"350","93948","3.92647058823529","68","Wonton Chai Noodle","Markham","ON","43.8853478377","-79.3721030681"
"351","156753","2.92857142857143","56","Fav Cafe and Bar","Markham","ON","43.8505814","-79.3577321"
"352","185509","3.54545454545455","11","Kan's Kitchen","Las Vegas","NV","36.1272235","-115.2249939"
"353","19554","4.10989010989011","91","Max Asia Cafe","Chandler","AZ","33.3224444","-111.8416345"
"354","16587","3.64864864864865","74","Chez Maxim Oriental","Montr®¶al","QC","45.5082589","-73.5602135"
"355","180191","3.5","36","Foo Sing","North Olmsted","OH","41.4193581","-81.8968105"
"356","91710","3.45394736842105","152","Red House","Scottsdale","AZ","33.5702214","-111.8891943"
"357","80496","3.09009009009009","111","Yu Garden","Richmond Hill","ON","43.8431919831","-79.4082011461"
"358","6178","4","6","Tian Fu","Brossard","QC","45.450942006","-73.466825181"
"359","61243","2.4375","16","China Cafe","Turtle Creek","PA","40.425353","-79.834881"
"360","56437","3.23076923076923","52","Pun Cao Tong","Richmond Hill","ON","43.8448143","-79.3833926"
"361","156323","3.61290322580645","31","Mayflower Chinese Food","Etobicoke","ON","43.6916836","-79.5319995"
"362","145294","3.16666666666667","42","Made In China","Toronto","ON","43.6584801","-79.3814802"
"363","174436","3.1","10","Kam Han","Calgary","AB","50.943008","-114.0691436"
"364","150665","3.9","10","Canton Rice Noodle","Toronto","ON","43.7978023137","-79.2708323523"
"365","58262","2.8","5","Wok Fo-U","Calgary","AB","51.0718473","-113.9985863"
"366","137231","2.29166666666667","24","Sichuan Landscape Chinese Restaurant","Toronto","ON","43.6562218","-79.3998082"
"367","160922","2.33333333333333","3","Liyuan Spicy Pot","Mississauga","ON","43.5682457","-79.6654938"
"368","39398","3.4","5","The Pearl of Asia Chinese Cuisine","Toronto","ON","43.7877468","-79.2677401"
"369","65938","2.85714285714286","14","China Sea Chinese Restaurant","Bellevue","PA","40.4972056","-80.0583585"
"370","59947","4.72727272727273","11","Sesame & Soy","Cleveland","OH","41.4823993","-81.6871554"
"371","29397","3.42045454545455","88","Yamato Hibachi & Sushi Bar","Pittsburgh","PA","40.429054","-79.810727"
"372","159053","3.11627906976744","43","Little Hong Kong","Las Vegas","NV","36.2402607933","-115.0571248641"
"373","13161","3.9","40","Chung Moi","Scarborough","ON","43.732389","-79.2693472"
"374","148652","3","12","Restaurant Winncie","Brossard","QC","45.4514929","-73.4561734"
"375","49486","2.71428571428571","14","Great China Super Buffet","Phoenix","AZ","33.5239687","-112.0911673"
"376","48639","2.56","25","Auntie Lee's Chinese Kitchen","Champaign","IL","40.1101985","-88.2402729"
"377","77878","2.52","25","Panda Express","Avondale","AZ","33.4653351","-112.2773056"
"378","126658","4","6","Steeles Garden","Woodbridge","ON","43.7711261","-79.5452746"
"379","85004","3.22222222222222","18","Pink Lotus Express","Phoenix","AZ","33.6559721","-112.13388"
"380","122321","4.51633986928105","153","Double 10 Mini Hot Pot","Madison","WI","43.0529651478","-89.396253417"
"381","22613","3.32258064516129","93","Royale Fine Dining Banquet","Toronto","ON","43.8226922","-79.3002593"
"382","46817","3.74705882352941","170","Noodle Factory","Montr®¶al","QC","45.506708","-73.560722"
"383","13153","3.21897810218978","137","Lao Sze Chuan","Las Vegas","NV","36.114539","-115.195684"
"384","129905","3.6","5","King & I","Henderson","NV","36.0421392","-115.1013529"
"385","108678","3.78260869565217","23","Regal Garden","Toronto","ON","43.6642026554","-79.4151029637"
"386","14772","3.1","40","TJ Buffet Sushi and Grill","Pittsburgh","PA","40.5226505128","-80.0064798072"
"387","136741","4.08974358974359","78","Dong Ting Spring","Las Vegas","NV","36.117033","-115.20625"
"388","75977","2.54545454545455","11","Mister Moon's Chinese Food","Richmond Hill","ON","43.952084","-79.4559294"
"389","9444","2.5","8","Seaspray Restaurant","Toronto","ON","43.6787087","-79.2982057"
"390","63411","3.3","20","China King Chinese Restaurant","Brunswick","OH","41.2447894","-81.8417745"
"391","90259","3.6","5","Lotus Garden","Pittsburgh","PA","40.368626","-79.983"
"392","27497","3.5","4","Y S Dumplings","Toronto","ON","43.8059981","-79.2881866"
"393","14958","3.11538461538462","26","Peking Chinese","Willoughby","OH","41.6072477","-81.4411265"
"394","120066","3.86627906976744","172","Ondori Asian Kitchen","Las Vegas","NV","36.102841","-115.201787"
"395","13726","2.5","12","Happy Panda Buffet","Scarborough","ON","43.7368256","-79.2486972"
"396","2224","3.325","40","Noodle Fans","Mississauga","ON","43.5675221184","-79.65960145"
"397","175710","3.04615384615385","130","Red Wok Buffet","Phoenix","AZ","33.4808153","-112.0069764"
"398","39209","2.4","5","Hei Xiao Mian","Toronto","ON","43.8187262736","-79.2886278405"
"399","23932","3.59090909090909","44","Taste of Hakka","Vaughan","ON","43.8442775","-79.5587235"
"400","38994","3.20754716981132","53","China A Go Go","Las Vegas","NV","36.1956386252","-115.0636562895"
"401","108030","2.33333333333333","3","Famous Wok","Halton Hills","ON","43.5752560414","-79.8291901124"
"402","99874","4.16981132075472","159","LJ Shanghai","Cleveland","OH","41.5110026135","-81.6688073455"
"403","95299","3.07894736842105","38","Peony Garden Buffet","Phoenix","AZ","33.3038845","-111.9787978"
"404","31950","2.5","4","China Buffet","Champlain","NY","44.9794671","-73.4449037"
"405","76103","2.92307692307692","13","Great China","Indian Trail","NC","35.0689849","-80.6786911"
"406","138129","3.53846153846154","39","Golden Canyon Oriental","Mesa","AZ","33.3940572","-111.8731242"
"407","113626","2.15384615384615","91","Pei Wei","Scottsdale","AZ","33.7810052077","-111.9240188671"
"408","43362","3.57746478873239","71","Northwestern Chinese Cuisine","Markham","ON","43.8564858403","-79.3042188513"
"409","145872","3","4","Golden Crown Dynasty Cuisine","Richmond Hill","ON","43.8657306","-79.3873655"
"410","70039","3","3","Midland Court Restaurant","Toronto","ON","43.8091192","-79.2908297"
"411","85569","3.16451612903226","930","Momofuku Noodle Bar","Toronto","ON","43.649678","-79.386275"
"412","74398","3.2","5","Asian Express","Las Vegas","NV","36.0243843","-115.172455"
"413","48186","3.95495495495495","222","Food Express Chinese Restaurant","Las Vegas","NV","36.1497812","-115.2075811"
"414","95410","2.33333333333333","3","Empire Chinese Restaurant","Cleveland","OH","41.4299916","-81.6152349"
"415","47824","3.07142857142857","70","Beijing Chinese Cuisine","Goodyear","AZ","33.4866217","-112.3657711"
"416","82136","4.16666666666667","6","Chopstixpress","Toronto","ON","43.702525","-79.4771997"
"417","141898","3.00869565217391","115","Goldstone Noodle Restaurant","Toronto","ON","43.6521515722","-79.3979640307"
"418","124633","3.5","4","Rain & Sunny Restaurant","Toronto","ON","43.8039202","-79.2863821"
"419","69313","2.2","5","Jade China Inn","Calgary","AB","50.9155156","-113.9606468"
"420","190485","2.62765957446809","94","Good Taste House","Phoenix","AZ","33.5606210688","-112.0654304643"
"421","163880","4.66666666666667","6","Golden Hill Chinese Food","Calgary","AB","51.1073898","-113.950189"
"422","43677","4","6","Hi-Ball Restaurant","Calgary","AB","51.0733526","-114.1646684"
"423","115189","3.36363636363636","33","Red Wok Express","Phoenix","AZ","33.471981","-112.22132"
"424","45445","3.08","25","Hibachi Express","Rock Hill","SC","34.9585432","-81.0437664"
"425","86094","2.5","4","Double Dragon Chinese Restaurant","Dallas","NC","35.3182771","-81.1898486"
"426","133085","3.96969696969697","66","Sushi Kee","Tempe","AZ","33.334831","-111.927071"
"427","145334","4.1","20","Tong Ha Supreme BBQ","Toronto","ON","43.8222357134","-79.2987155914"
"428","189962","3.33333333333333","3","Hakka Masala Restaurant","Toronto","ON","43.7524465","-79.2622936"
"429","118385","3.6","10","Super Taste Chinese Cuisine","Scarborough","ON","43.7876024","-79.265729"
"430","103616","2.74576271186441","59","Fickle","Toronto","ON","43.6658848249","-79.386177063"
"431","12910","3.45098039215686","255","Fat Dumpling","Las Vegas","NV","36.1260978","-115.1925293"
"432","95815","3.92857142857143","14","South China Noodles Delight","Toronto","ON","43.8091192","-79.2908297"
"433","174662","2.6","10","China Express","Wadsworth","OH","41.0500413","-81.7276509"
"434","43211","2.48598130841122","214","Spring Rolls","Toronto","ON","43.6563391","-79.382401"
"435","191374","3.76","50","Mekong River","Toronto","ON","43.6323967","-79.5444351"
"436","101832","3","3","Restaurant Chez Lien","Dollard-Des-Ormeaux","QC","45.4722154031","-73.8322891601"
"437","123680","3.33333333333333","6","Sunlight Chinese Food","Brampton","ON","43.697138","-79.75216"
"438","22740","4.21428571428571","14","Trilogie","Montr®¶al","QC","45.54099","-73.637795"
"439","148127","3.6","5","Fondue de Pekin","Brossard","QC","45.4516057511","-73.46872475"
"440","50891","3.3029197080292","274","CASA manila Restaurant","Toronto","ON","43.754956","-79.3488879"
"441","64028","4.28571428571429","252","YC's Mongolian Grill","Tempe","AZ","33.394965","-111.909476"
"442","93700","2.92592592592593","27","Billy Bakery & Cafe","Richmond Hill","ON","43.8674708","-79.4133779"
"443","168803","3.52631578947368","95","Nothing But Noodles","Charlotte","NC","35.059113","-80.8138"
"444","96704","2.2","15","Sichuan Ren","Toronto","ON","43.7690881779","-79.413045086"
"445","38293","4.71428571428571","7","Joe's Kitchen","Monona","WI","43.070110321","-89.3255767822"
"446","127228","2.86666666666667","15","Ding-Ho Chinese Food","Scarborough","ON","43.7534551","-79.2534705"
"447","155222","2.72727272727273","11","Sometime Restaurant","Toronto","ON","43.6559009131","-79.393659085"
"448","121830","2.07142857142857","14","Eden Chinese Food","East York","ON","43.6971843","-79.3289854"
"449","17631","2.4","5","977 Cafe","Toronto","ON","43.7088259068","-79.3098655343"
"450","153934","2.5","16","Golden Wok Restaurant","Etobicoke","ON","43.6606313","-79.5822484"
"451","82303","3.4","5","Oriental Cafe","Richmond Hill","ON","43.8662503","-79.3864907"
"452","164148","4.4468085106383","47","Royal Jade","Vaughan","ON","43.78318","-79.489917"
