"","american_traditional_id","star","count","name","city","state","latitude","longtitude"
"290","4976","2.85714285714286","7","Great American Grill","Phoenix","AZ","33.4807","-112.0721355"
"291","169620","3.11111111111111","9","Swiss Chalet Rotisserie & Grill","Oakville","ON","43.483266","-79.693478"
"292","55596","3.3","10","The Red Zone Madison","Madison","WI","43.067954","-89.406295"
"293","30565","2.42857142857143","7","Chili's","Cleveland","OH","41.502289387","-81.6753023397"
"294","79555","3.0125","80","Red Lobster","Mesa","AZ","33.3934215","-111.6983429"
"295","77533","3.35294117647059","34","Red Lobster","Scottsdale","AZ","33.4869202","-111.9268527"
"296","75298","2.22727272727273","44","Johnny Rockets","Las Vegas","NV","36.0902237379","-115.1764392958"
"297","143512","2.84","25","Sonic Drive-In","Phoenix","AZ","33.4661335","-111.9737293"
"298","18431","2.72413793103448","29","Madisons New York Grill & Bar","Montr¨¦al","QC","45.4970721","-73.5703988"
"299","68826","4.05970149253731","67","Joe's Rusty Nail","Bellevue","PA","40.496655","-80.0573888"
"300","43319","3.66666666666667","42","Nishie G's Cafe","Rock Hill","SC","34.9638736","-81.0338443"
"301","136014","2.22222222222222","9","Lodge Wood Fired Grill","Concord","NC","35.3611081","-80.7110796"
"302","109256","4.03448275862069","87","Drew's Family Restaurant","Pittsburgh","PA","40.4204559623","-79.8513937632"
"303","49240","4.17391304347826","46","Peanut Butter Jelly Time","Pittsburgh","PA","40.462119","-79.949462"
"304","92097","2.2","5","TGI Fridays","Las Vegas","NV","36.1165485","-115.1928065"
"305","25570","2.82352941176471","51","Mimi's Cafe","Phoenix","AZ","33.3194684","-111.9777184"
"306","165101","3.5","26","IHOP","Rock Hill","SC","34.97687","-80.98345"
"307","168484","3.13235294117647","272","Landry's Seafood House","Las Vegas","NV","36.144997","-115.175625"
"308","132849","3.7","160","Quivey's Grove","Fitchburg","WI","43.00922","-89.4792573"
"309","148822","3.72413793103448","29","Elena Restaurant & Cafe","New Kensington","PA","40.5841532","-79.7089171"
"310","159126","3.53913043478261","115","Wings Suds & Spuds","Moon Township","PA","40.505375","-80.2231591"
"311","42795","3.47","100","Happy Moose Bar and Grill","Streetsboro","OH","41.2428955","-81.3527032"
"312","23442","2.5","6","Brew House Great Links Grill","Las Vegas","NV","36.2418152711","-115.0533288618"
"313","137087","2.54922279792746","772","Corner Market Buffet","Las Vegas","NV","36.124829","-115.171991"
"314","12287","2.67768595041322","121","Fox & Hound","Charlotte","NC","35.3493084","-80.8549308"
"315","9747","3.11111111111111","27","Buckman's Grille","Henderson","NV","35.955069","-115.102173"
"316","139243","1.57142857142857","7","Applebee's","Gastonia","NC","35.2580834","-81.1152778"
"317","70840","3.86666666666667","15","Jakes Bistro + Bar","Richmond Hill","ON","43.8797893","-79.3958599"
"318","41577","3.45962732919255","322","Rustic Cafe","Phoenix","AZ","33.6752395665","-112.0303877816"
"319","176762","1.4","15","Bojangles' Chicken And Biscuits","Indian Trail","NC","35.0489841","-80.6482181"
"320","69787","3.65","80","California Pizza Kitchen at Legacy Village","Lyndhurst","OH","41.503361","-81.501605"
"321","87398","2.30882352941176","68","TGI Fridays","Concord","NC","35.3705678","-80.7182799"
"322","55619","2.6231884057971","69","Doogan's of Aurora","Aurora","OH","41.3175549","-81.3453858"
"323","29710","4.28571428571429","14","K & N Restaurant","Ambridge","PA","40.5886057","-80.2291033"
"324","42616","2.33333333333333","12","Swiss Chalet Rotisserie & Grill","Toronto","ON","43.647743","-79.5083723"
"325","40805","3.77358490566038","53","Village Martini & Wine Bar","Chagrin Falls","OH","41.425876","-81.3731625"
"326","67689","3.625","8","Cicis","Kannapolis","NC","35.4514663905","-80.6060115248"
"327","176839","2.5","6","Birch Restaurant & Bar","Charlotte","NC","35.159454","-80.8897739"
"328","80562","4.30769230769231","117","Chicken Lips","Sun Prairie","WI","43.149488","-89.206641"
"329","85853","2.48837209302326","43","TGI Fridays","Westlake","OH","41.4627711","-81.9540381"
"330","83718","4.24309392265193","362","Metro Diner","Henderson","NV","36.044686313","-115.0472740658"
"331","76506","4.07701283547258","857","N9NE Steakhouse","Las Vegas","NV","36.11475","-115.1941"
"332","161271","1.5","6","Harvey's","Brampton","ON","43.7602084032","-79.7174169163"
"333","63024","3.04761904761905","21","Johnny Rockets","Avondale","AZ","33.4667028066","-112.279586792"
"334","110057","3.68965517241379","29","Chicago Gyros","Glendale","AZ","33.6704382","-112.1879299"
"335","129356","3.66666666666667","6","Mulligan's Restaurant","Phoenix","AZ","33.4783704","-112.0910042"
"336","44001","3.33333333333333","6","Nardi's Fine Dining","Monroeville","PA","40.4390689","-79.7697689"
"337","128100","3.90909090909091","11","Pittsburgh Poultry Company","Pittsburgh","PA","40.4386855","-79.9985136"
"338","40576","2.78260869565217","46","Golden Corral of Pittsburgh","Pittsburgh","PA","40.4515228","-80.1559775"
"339","124297","3.02272727272727","44","Iron Thunder Saloon","Concord","NC","35.3646882085","-80.7111857045"
"340","84797","4.12690355329949","197","Blue 32 Sports Grill","Gilbert","AZ","33.2342932708","-111.721803672"
"341","99053","4.53333333333333","15","Riverboat Bingo","Surprise","AZ","33.6399208","-112.4535931"
"342","130873","4.50757575757576","396","Bertha's Caf¨¦","Phoenix","AZ","33.4958205544","-112.0146683135"
"343","162751","3.46995708154506","466","Dierks Bentley's Whiskey Row","Scottsdale","AZ","33.501037","-111.922358"
"344","131224","1.54716981132075","53","Steak ¡¯n Shake","Macedonia","OH","41.3143334164","-81.5172353"
"345","17903","3","6","Bistro 202","Phoenix","AZ","33.4504587","-112.0740771"
"346","175958","2.7741935483871","31","Applebee's Grill + Bar","Independence","OH","41.399839","-81.661344"
"347","61570","2.53846153846154","104","Denny's","Las Vegas","NV","36.1443071533","-115.266170865"
"348","24975","3.05128205128205","39","Pt's Gold","Las Vegas","NV","36.0546542","-115.2621343"
"349","84862","2.38","100","Denny's","Gilbert","AZ","33.2778948186","-111.7886835337"
"350","131085","3.15555555555556","90","Jack's Corner Tap","Cornelius","NC","35.4761288","-80.8899692"
"351","185459","2.85714285714286","21","Red Lobster","Strongsville","OH","41.3114389","-81.8211126"
"352","185395","4","12","Provision","Calgary","AB","51.0408406","-114.0707798"
"353","10863","3.71428571428571","7","The Hipp","Cleveland","OH","41.5039153","-81.6539516"
"354","166053","3.08333333333333","12","Showmars Government Center","Charlotte","NC","35.2214196","-80.8393234"
"355","176855","1.94318181818182","88","Buffalo Wild Wings","Warrensville Heights","OH","41.4492011514","-81.4957415079"
"356","82347","3.2","5","Harvey's","Brossard","QC","45.471041","-73.467285"
"357","177698","2.375","8","Johnny Rockets","Las Vegas","NV","36.0954628","-115.1758039"
"358","6001","2.3302752293578","109","Hooters","Mesa","AZ","33.383454","-111.8571778"
"359","128219","2.34615384615385","26","Eat'n Park","Cuyahoga Falls","OH","41.1188509605","-81.4839608238"
"360","164438","4.13725490196078","102","1455 American Grill","Gilbert","AZ","33.349441","-111.8212717"
"361","104215","3.41666666666667","24","Chilly Palmers","Henderson","NV","36.0569255639","-115.0561014785"
"362","120418","3.52380952380952","84","Zebra Restaurant","Charlotte","NC","35.1507088","-80.8286454"
"363","81373","2.2","5","Popeyes Louisiana Kitchen","Concord","NC","35.3689925","-80.7222307"
"364","96069","3.92337917485265","509","Grotto Ristorante","Las Vegas","NV","36.1703149","-115.1448997"
"365","120060","2.5","8","Crabby Joe's","Bradford","ON","44.1091442","-79.5874045"
"366","66262","4.17757009345794","107","ZK Grill","Phoenix","AZ","33.305586","-111.9798295"
"367","44895","1.7","10","The Red Onion","Brunswick","OH","41.261189","-81.8416702"
"368","95424","3.41","100","French Quarter","Charlotte","NC","35.2260212","-80.8469951"
"369","126822","3.83333333333333","60","Harmony Bar & Grill","Madison","WI","43.0930866","-89.3491752"
"370","153380","2.45871559633028","109","Serene, a Vegas Resort","Las Vegas","NV","36.1077604","-115.1540375"
"371","28340","3.32608695652174","46","Carson City Saloon","Pittsburgh","PA","40.4289193","-79.984081"
"372","74849","2.92857142857143","14","The Wine Room at Afton Village","Concord","NC","35.4141736","-80.6701084"
"373","58933","4.48659793814433","485","Little City Grille","Boulder City","NV","35.9737209","-114.841642"
"374","188856","3.15044247787611","113","Tailgaters","Surprise","AZ","33.6369088586","-112.3946631667"
"375","69863","3.86206896551724","58","Big Guy's Sports Grill","Phoenix","AZ","33.6400604","-111.9823835"
"376","134857","3.26086956521739","23","Mary's Diner","Henderson","NV","36.032039","-114.9834743"
"377","108194","4.05797101449275","207","Bar Vinedo","Queen Creek","AZ","33.2852033191","-111.6845115989"
"378","44812","3.59090909090909","66","Olivor Twist","Willoughby","OH","41.6413267","-81.4062838"
"379","35976","3.42857142857143","7","Travelers Grille","North Olmsted","OH","41.4273677","-81.8945852"
"380","77710","3.20588235294118","34","Chicago Tasty Dogs","Las Vegas","NV","36.0123098","-115.1189623"
"381","184699","2","18","Swiss Chalet Rotisserie & Grill","Toronto","ON","43.8001625","-79.1984323"
"382","62498","2.625","8","Dunkin' Donuts","Charlotte","NC","35.228713","-80.867055"
"383","8884","2.79166666666667","48","MOOYAH Burgers Fries & Shakes","Rocky River","OH","41.4648632","-81.8418473"
"384","157789","3.07142857142857","14","Toast Cafe","Surprise","AZ","33.6418104569","-112.367303744"
"385","61274","3.95757575757576","165","Casey Jones Grill","Phoenix","AZ","33.6405727","-112.0202933"
"386","46997","2.78761061946903","113","Hooters","Scottsdale","AZ","33.5381393","-111.8894391"
"387","147224","2.75","8","Iron Creek Bar Grille","Cuddy","PA","40.3481607","-80.1554834"
"388","147289","3.23529411764706","17","Game Time Sports Grill","Avondale","AZ","33.4671731","-112.3392205"
"389","35022","3.94117647058824","34","Buckstop Bar & Grille","Chesterland","OH","41.5218589","-81.3387103"
"390","141840","2.25","4","KFC","Toronto","ON","43.71044","-79.362726"
"391","152773","3.28571428571429","133","BurgerFi","Cuyahoga Falls","OH","41.1487888471","-81.5079707822"
"392","93961","3.75","32","Burger Shoppe","Henderson","NV","36.0432139696","-114.9851987511"
"393","48707","3.36363636363636","33","Sparks Premium Grill + Bar","Vaughan","ON","43.8345209687","-79.5207216312"
"394","45794","2.4","50","Popeyes Louisiana Kitchen","Las Vegas","NV","36.0836304","-115.0326513"
"395","136814","3.80645161290323","31","Huntersville Family Restaurant","Huntersville","NC","35.41404","-80.85258"
"396","104556","2.75925925925926","54","Chili's","West Mifflin","PA","40.3463567368","-79.9440959916"
"397","13768","2.68","25","Waffle House","Charlotte","NC","35.174875","-80.8755454"
"398","4858","2.27272727272727","11","Richtree Market Restaurants","Thornhill","ON","43.807031","-79.451904"
"399","117028","4.19791666666667","96","The Bar @ Tropicana & Durango","Las Vegas","NV","36.1032073","-115.2794948"
"400","70702","1.5","6","KFC","Newmarket","ON","44.0617608","-79.4508088"
"401","136289","4","492","In-N-Out Burger","Las Vegas","NV","36.1174214","-115.1701669"
"402","183604","3.85576923076923","104","The Packhouse","Charlotte","NC","35.2170979","-80.8480233"
"403","101069","3","5","Applebee's","Westlake","OH","41.4604712","-81.949171"
"404","103301","4.0462962962963","108","The Bourbon Cellar","Scottsdale","AZ","33.7007791","-111.9239862"
"405","7590","3.88888888888889","9","Jacktown Ride & Hunt Club","North Huntingdon","PA","40.3299755","-79.7332105"
"406","18295","3.3968253968254","63","Haymaker Sports Grill","Phoenix","AZ","33.6401895","-111.9795107"
"407","50141","3.33333333333333","126","Cornerstone Restaurant & Bar","Pittsburgh","PA","40.489564","-79.903287"
"408","110819","3.75257731958763","97","The Carlton","Pittsburgh","PA","40.4396782","-79.9959316"
"409","185569","3.5","10","Legacy Restaurant & Grille","Avon Lake","OH","41.4795924972","-81.9988745423"
"410","18915","3.5","8","Fresh Off The Grill","Concord","NC","35.4185518624","-80.7452138916"
"411","11957","4.6","5","Eldorado Barbecue Lounge","Calgary","AB","51.0459705","-114.0753528"
"412","99590","4","6","Wings & Wings","Toronto","ON","43.7660659","-79.259545"
"413","17974","2.93333333333333","15","Kelseys Original Roadhouse","Brampton","ON","43.7420183","-79.6986344"
"414","51632","4.07518796992481","399","The House Brasserie","Scottsdale","AZ","33.4933582","-111.9312196"
"415","4311","1.78947368421053","19","Captain D's","Matthews","NC","35.1342587855","-80.7121632993"
"416","130178","3.45006090133983","3284","Guy Fieri's Vegas Kitchen & Bar","Las Vegas","NV","36.1180802326","-115.1724323608"
"417","172960","4.34782608695652","23","The Dog House","Bedford","OH","41.3940012","-81.5379715"
"418","40826","3.17054263565891","129","Chili's","Surprise","AZ","33.6380353","-112.3562665"
"419","21247","2.33333333333333","3","Chuck E. Cheese's","Toronto","ON","43.7757729","-79.3254929"
"420","179410","4.54285714285714","105","Swensons Drive-In","Montrose","OH","41.1345883","-81.6397571"
"421","146787","3.58823529411765","17","Harvey's","Markham","ON","43.8939241909","-79.2640458437"
"422","163582","4.52941176470588","17","The Village Flatbread","Calgary","AB","51.0376596","-114.1185012"
"423","12265","3.4","155","Bungalow Bar & Grill","Scottsdale","AZ","33.4997287","-111.926495"
"424","152901","3","8","Sunset Grill","Mississauga","ON","43.5968429","-79.785619"
"425","117901","4.61728395061728","162","Panini Bread & Grill","Glendale","AZ","33.6405425475","-112.1349456693"
"426","38252","3.40740740740741","81","Boardwalk Billy's Raw Bar-river & Ribs - Crown Point","Charlotte","NC","35.138449","-80.736385"
"427","178131","4.42268041237113","97","Bonus Round","Phoenix","AZ","33.5097847184","-112.0757409717"
"428","113767","3.76847290640394","203","Jolie's Place","Chandler","AZ","33.33605","-111.844343"
"429","69733","3.37480798771121","651","Hash House A Go Go","Las Vegas","NV","36.117556","-115.188138"
"430","190253","2","3","Swiss Chalet Rotisserie & Grill","Uxbridge","ON","44.0883611051","-79.1342054259"
"431","17103","4.16071428571429","56","Punchy's Diner","Concord","NC","35.4126371","-80.6124845"
"432","51148","3.79375","320","Black Bear Diner","Glendale","AZ","33.6382712161","-112.1905775885"
"433","83287","4.18918918918919","185","Caps Sports Grill","Phoenix","AZ","33.675977","-112.096882"
"434","7991","4.25","4","Lunch Dock","Akron","OH","41.10579","-81.501333"
"435","170825","3","3","Brevard Court Sundries","Charlotte","NC","35.2259398","-80.8468906"
"436","124495","3.4","35","Boulder Station Pasta Cucina","Las Vegas","NV","36.133220722","-115.0848475877"
"437","114016","3","18","Goodfellers","Cleveland","OH","41.497882","-81.6841309"
"438","109842","3.63414634146341","41","St. Louis Bar & Grill","Vaughan","ON","43.796641","-79.533099"
"439","19646","2.46017699115044","113","McFadden's Saloon","Pittsburgh","PA","40.4464586","-80.00777"
"440","185587","1.69230769230769","13","Dick Clark's Bar and Grill","Phoenix","AZ","33.4372686","-112.0077881"
"441","136914","3.875","16","Sonny's Dutch Mill","Rock Hill","SC","34.9508952","-80.9972049"
"442","37850","3.10294117647059","68","Red Lobster","Madison","WI","43.128034","-89.307157"
"443","189427","2.92063492063492","63","TGI Fridays","Champaign","IL","40.1375274658","-88.245300293"
"444","103432","4.48","50","Till's Bar","Las Vegas","NV","36.1299495427","-115.1610280035"
"445","54472","4.4","5","Cheese E Wagon","Mesa","AZ","33.4329528","-111.8449346"
"446","8608","3.40449438202247","89","Harvest Kitchen & Lounge","Solon","OH","41.3886303","-81.4394733"
"447","151241","3.39884393063584","173","Hard Rock Cafe","Las Vegas","NV","36.1084453","-115.1526346"
